id,status,category,category_in_india_portal,folder,folder_visibility,delta_returns_content,reason,fd_url,delta_url,title
80001137211,1,Account Setup & Access,true,App & Access,1,,draft (Freshdesk status != 2),https://deltaexchange.freshdesk.com/support/solutions/articles/80001137211,https://www.delta.exchange/support/solutions/articles/80001137211,Steps to add Web App on IOS.
80001178009,2,Account Setup & Access,true,App & Access,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001178009,https://www.delta.exchange/support/solutions/articles/80001178009,How do I log out of my Delta Exchange account?
80001195690,2,Account Setup & Access,true,App & Access,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001195690,https://www.delta.exchange/support/solutions/articles/80001195690,How to Switch Between Dark Theme and Light Theme on Delta Exchange
80001132383,2,Maintenance,true,Account Management,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001132383,https://www.delta.exchange/support/solutions/articles/80001132383,What to expect during the maintenance?
80001202550,2,Maintenance,true,Account Management,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001202550,https://www.delta.exchange/support/solutions/articles/80001202550,What to expect during maintainance ?
80001132538,2,Security,true,Account Related,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001132538,https://www.delta.exchange/support/solutions/articles/80001132538,How does the platform secure my account and funds?
80001177964,2,Security,true,Account Related,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001177964,https://www.delta.exchange/support/solutions/articles/80001177964,How to Reset Your Delta Exchange Password ?
80001177965,2,Security,true,Account Related,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001177965,https://www.delta.exchange/support/solutions/articles/80001177965,Why Delta Exchange India Logs You Out After Inactivity/ Frequent logouts – And How to Disable It?
80001177966,2,Security,true,Account Related,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001177966,https://www.delta.exchange/support/solutions/articles/80001177966,How do I set a strong password?
80001177967,2,Security,true,Account Related,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001177967,https://www.delta.exchange/support/solutions/articles/80001177967,Is a Bug Bounty Program Available on Delta Exchange?
80001132510,2,Security,true,Security tips,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001132510,https://www.delta.exchange/support/solutions/articles/80001132510,How do I tell if the email is from Delta Exchange or a phishing email?
80001151954,2,Security,true,Security tips,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001151954,https://www.delta.exchange/support/solutions/articles/80001151954,Beware of phishing scams
80001132539,2,Security,true,Security tips,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001132539,https://www.delta.exchange/support/solutions/articles/80001132539,How can I enable the anti-phishing code?
80001177970,2,Security,true,Security tips,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001177970,https://www.delta.exchange/support/solutions/articles/80001177970,What can I do to avoid scams?
80001177971,2,Security,true,Security tips,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001177971,https://www.delta.exchange/support/solutions/articles/80001177971,What are the signs that it is a scam?
80001177974,2,Security,true,Security tips,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001177974,https://www.delta.exchange/support/solutions/articles/80001177974,Top Security Tips to Keep Your Trading Account Safe
80001143532,2,Security,true,2 FA,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001143532,https://www.delta.exchange/support/solutions/articles/80001143532,What is Two-Factor Authentication (2FA)?
80001143533,2,Security,true,2 FA,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001143533,https://www.delta.exchange/support/solutions/articles/80001143533,Why should I enable 2 FA?
80001143534,2,Security,true,2 FA,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001143534,https://www.delta.exchange/support/solutions/articles/80001143534,How does 2 FA work?
80001143535,2,Security,true,2 FA,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001143535,https://www.delta.exchange/support/solutions/articles/80001143535,Which Authenticator Apps should I use?
80001143536,2,Security,true,2 FA,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001143536,https://www.delta.exchange/support/solutions/articles/80001143536,How do I enable 2 FA? Step by Step Guide
80001143537,2,Security,true,2 FA,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001143537,https://www.delta.exchange/support/solutions/articles/80001143537,What If I loose my device or change my phone?
80001143538,2,Security,true,2 FA,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001143538,https://www.delta.exchange/support/solutions/articles/80001143538,Can I disable 2FA once it's enabled?
80001143539,2,Security,true,2 FA,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001143539,https://www.delta.exchange/support/solutions/articles/80001143539,Are there any drawbacks to using 2 FA?
80001143540,2,Security,true,2 FA,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001143540,https://www.delta.exchange/support/solutions/articles/80001143540,Why do we discourage using Google Authenticator for 2FA ?
80001132536,2,Security,true,2 FA,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001132536,https://www.delta.exchange/support/solutions/articles/80001132536,Authenticator Apps for 2FA
80001132541,2,Security,true,2 FA,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001132541,https://www.delta.exchange/support/solutions/articles/80001132541,How can I enable two-factor authentication (2FA)?
80001171285,2,Security,true,2 FA,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001171285,https://www.delta.exchange/support/solutions/articles/80001171285,Steps to disable 2fa
80001178002,2,Deposits,true,Deposits,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001178002,https://www.delta.exchange/support/solutions/articles/80001178002,How to add Bank account in Delta Exchange India?
80001140792,1,Deposits,true,Deposits,1,,draft (Freshdesk status != 2),https://deltaexchange.freshdesk.com/support/solutions/articles/80001140792,https://www.delta.exchange/support/solutions/articles/80001140792,Steps to deposit on Delta Exchange India
80001155792,2,Deposits,true,Deposits,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001155792,https://www.delta.exchange/support/solutions/articles/80001155792,Step-by-Step Guide to Deposit Funds via UPI on Delta Exchange India
80001178007,2,Deposits,true,Deposits,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001178007,https://www.delta.exchange/support/solutions/articles/80001178007,"How to deposit Via IMPS, NEFT and RTGS on Delta Exchange?"
80001140902,2,Deposits,true,Deposits,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001140902,https://www.delta.exchange/support/solutions/articles/80001140902,My deposit transaction failed. What could be the reason?
80001141202,1,Deposits,true,Deposits,1,,draft (Freshdesk status != 2),https://deltaexchange.freshdesk.com/support/solutions/articles/80001141202,https://www.delta.exchange/support/solutions/articles/80001141202,Which Banks are not Supported by us?
80001154590,1,Deposits,true,Deposits,1,,draft (Freshdesk status != 2),https://deltaexchange.freshdesk.com/support/solutions/articles/80001154590,https://www.delta.exchange/support/solutions/articles/80001154590,SBI IMPS Deposits: Net Banking & Mobile App Guide
80001154594,1,Deposits,true,Deposits,1,,draft (Freshdesk status != 2),https://deltaexchange.freshdesk.com/support/solutions/articles/80001154594,https://www.delta.exchange/support/solutions/articles/80001154594,PNB IMPS Deposits ( Net Banking & Mobile App)
80001141033,1,Deposits,true,Deposits,1,,draft (Freshdesk status != 2),https://deltaexchange.freshdesk.com/support/solutions/articles/80001141033,https://www.delta.exchange/support/solutions/articles/80001141033,Why did I receive an invalid IFSC code error?
80001141034,1,Deposits,true,Deposits,1,,draft (Freshdesk status != 2),https://deltaexchange.freshdesk.com/support/solutions/articles/80001141034,https://www.delta.exchange/support/solutions/articles/80001141034,Why was my amount credited back to my account when I attempted to deposit?
80001178028,2,Deposits,true,Deposit limit & Rules,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001178028,https://www.delta.exchange/support/solutions/articles/80001178028,Can I deposit USDT or Crypto to my Delta Exchange India account?
80001178032,2,Deposits,true,Deposit limit & Rules,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001178032,https://www.delta.exchange/support/solutions/articles/80001178032,Can I transfer funds from Delta Global to Delta India?
80001178035,2,Deposits,true,Deposit limit & Rules,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001178035,https://www.delta.exchange/support/solutions/articles/80001178035,What is the minimum and maximum amount I can deposit on Delta India?
80001178018,2,Deposits,true,Troubleshooting Deposits,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001178018,https://www.delta.exchange/support/solutions/articles/80001178018,Common Mistakes While Depositing on Delta Exchange India
80001178023,1,Deposits,true,Troubleshooting Deposits,1,,draft (Freshdesk status != 2),https://deltaexchange.freshdesk.com/support/solutions/articles/80001178023,https://www.delta.exchange/support/solutions/articles/80001178023,Why is my deposit not showing up in my Delta wallet?
80001178074,2,Deposits,true,Troubleshooting Deposits,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001178074,https://www.delta.exchange/support/solutions/articles/80001178074,How Long Does It Take for My Deposit to Reflect on Delta Exchange India?
80001150767,2,Know Your Customer (KYC),true,Individual KYC,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001150767,https://www.delta.exchange/support/solutions/articles/80001150767,Guide to KYC Verification: Step-by Step Process
80001132409,2,Know Your Customer (KYC),true,Individual KYC,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001132409,https://www.delta.exchange/support/solutions/articles/80001132409,Expected Duration for KYC Verification Process?
80001157636,2,Know Your Customer (KYC),true,Individual KYC,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001157636,https://www.delta.exchange/support/solutions/articles/80001157636,Reactivating Your Delta Exchange Account: Quick and Easy Steps
80001176664,2,Know Your Customer (KYC),true,Individual KYC,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001176664,https://www.delta.exchange/support/solutions/articles/80001176664,Can I change my Referrer Code on Delta Exchange India?
80001177029,2,Know Your Customer (KYC),true,Individual KYC,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001177029,https://www.delta.exchange/support/solutions/articles/80001177029,Re-KYC: What It Means and How to Do It
80001178024,2,Know Your Customer (KYC),true,Individual KYC,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001178024,https://www.delta.exchange/support/solutions/articles/80001178024,What Should I Do If I Submitted Incorrect Information or Documents During KYC?
80001178025,2,Know Your Customer (KYC),true,Individual KYC,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001178025,https://www.delta.exchange/support/solutions/articles/80001178025,Why Am I Required to Complete Re-KYC?
80001178026,2,Know Your Customer (KYC),true,Individual KYC,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001178026,https://www.delta.exchange/support/solutions/articles/80001178026,Which Documents Are Needed to Complete Re-KYC?
80001178027,2,Know Your Customer (KYC),true,Individual KYC,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001178027,https://www.delta.exchange/support/solutions/articles/80001178027,Will my KYC documents be safe with Delta Exchange?
80001178029,2,Know Your Customer (KYC),true,Individual KYC,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001178029,https://www.delta.exchange/support/solutions/articles/80001178029,KYC Taking Longer Than Expected? Here's Why
80001202189,1,Know Your Customer (KYC),true,Individual KYC,1,,draft (Freshdesk status != 2),https://deltaexchange.freshdesk.com/support/solutions/articles/80001202189,https://www.delta.exchange/support/solutions/articles/80001202189,Documents required for KYC
80001151634,2,Know Your Customer (KYC),true,Rejected/Initiated Status,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001151634,https://www.delta.exchange/support/solutions/articles/80001151634,Troubleshooting KYC Selfie Verification Error
80001178030,2,Know Your Customer (KYC),true,Rejected/Initiated Status,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001178030,https://www.delta.exchange/support/solutions/articles/80001178030,"Why am I getting the error ""This number is already associated with another account. Please use a different number"" during phone verification?"
80001178031,2,Know Your Customer (KYC),true,Rejected/Initiated Status,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001178031,https://www.delta.exchange/support/solutions/articles/80001178031,"Why was my KYC rejected due to ""Your KYC was rejected as it matches with another account"" error?"
80001178033,2,Know Your Customer (KYC),true,Rejected/Initiated Status,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001178033,https://www.delta.exchange/support/solutions/articles/80001178033,Top Reasons for KYC Rejection and How to Resolve Them
80001132509,2,Know Your Customer (KYC),true,Corporate KYC,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001132509,https://www.delta.exchange/support/solutions/articles/80001132509,Documents required for Institutional Account KYC
80001141209,1,Withdrawals,true,Withdrawal Process & Rules,1,,draft (Freshdesk status != 2),https://deltaexchange.freshdesk.com/support/solutions/articles/80001141209,https://www.delta.exchange/support/solutions/articles/80001141209,Can I withdraw funds without making any trades?
80001143396,2,Withdrawals,true,Withdrawal Process & Rules,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001143396,https://www.delta.exchange/support/solutions/articles/80001143396,Steps to withdraw on Delta Exchange India
80001143176,2,Withdrawals,true,Withdrawal Process & Rules,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001143176,https://www.delta.exchange/support/solutions/articles/80001143176,What is the minimum and maximum withdrawal amount?
80001177979,1,Withdrawals,true,Withdrawal Process & Rules,1,,draft (Freshdesk status != 2),https://deltaexchange.freshdesk.com/support/solutions/articles/80001177979,https://www.delta.exchange/support/solutions/articles/80001177979,Can I withdraw funds without making any trades?
80001177980,2,Withdrawals,true,Withdrawal Process & Rules,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001177980,https://www.delta.exchange/support/solutions/articles/80001177980,Can a withdrawal request be cancelled?
80001177982,2,Withdrawals,true,Withdrawal Process & Rules,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001177982,https://www.delta.exchange/support/solutions/articles/80001177982,Understanding Withdrawal Timelines and Manual Audits at Delta Exchange
80001191577,2,Withdrawals,true,Withdrawal Process & Rules,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001191577,https://www.delta.exchange/support/solutions/articles/80001191577,Temporary Withdrawal Restrictions: What You Need to Know
80001177867,2,Trading Fees & Charges,true,Understanding Fees in Your Account,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001177867,https://www.delta.exchange/support/solutions/articles/80001177867,Where Can I See the Fees Paid on My Trades?
80001180276,2,Trading Fees & Charges,true,Understanding Fees in Your Account,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001180276,https://www.delta.exchange/support/solutions/articles/80001180276,Noticed a Wallet Balance Discrepancy? It Might Be the Liquidation Fee
80001177869,2,Trading Fees & Charges,true,Fee Structure & Calculation,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001177869,https://www.delta.exchange/support/solutions/articles/80001177869,How is the Trading Fee for Futures Contract Calculated on Delta Exchange?
80001177870,2,Trading Fees & Charges,true,Fee Structure & Calculation,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001177870,https://www.delta.exchange/support/solutions/articles/80001177870,Does Leverage Affect Trading Fees?
80001177871,2,Trading Fees & Charges,true,Fee Structure & Calculation,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001177871,https://www.delta.exchange/support/solutions/articles/80001177871,Which Margin Mode Attracts the Least Trading Fees?
80001179464,2,Trading Fees & Charges,true,Fee Structure & Calculation,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001179464,https://www.delta.exchange/support/solutions/articles/80001179464,What is Realised PNL and Unrealised PNL and How do we calculate Net profit?
80001177864,2,Trading Fees & Charges,true,Fee Structure & Calculation,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001177864,https://www.delta.exchange/support/solutions/articles/80001177864,Fees on Options and Futures Trading
80001177872,2,Trading Fees & Charges,true,Options Fee Explained,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001177872,https://www.delta.exchange/support/solutions/articles/80001177872,What is the Settlement Fee?
80001177874,2,Trading Fees & Charges,true,Options Fee Explained,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001177874,https://www.delta.exchange/support/solutions/articles/80001177874,How Much Trading Fee Do I Need to Pay If My Option Contract Expires Worthless?
80001177875,2,Trading Fees & Charges,true,Options Fee Explained,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001177875,https://www.delta.exchange/support/solutions/articles/80001177875,Why Are Options Trading Fees Higher Compared to Bank-Nifty (Indian) Options?
80001177877,2,Trading Fees & Charges,true,Fee Benefits,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001177877,https://www.delta.exchange/support/solutions/articles/80001177877,Decode Delta Cash
80001132514,2,Trading Fees & Charges,true,Fee Benefits,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001132514,https://www.delta.exchange/support/solutions/articles/80001132514,How can I ensure I earn maker rebate on all my trades?
80001188064,2,Trading Fees & Charges,true,Fee Benefits,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001188064,https://www.delta.exchange/support/solutions/articles/80001188064,Decode Fee Vouchers
80001188989,2,Trading Fees & Charges,true,Disclaimer,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001188989,https://www.delta.exchange/support/solutions/articles/80001188989,DISCLAIMER
80001147673,2,Taxation & Regulatory Charges,true,Tax & GST,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001147673,https://www.delta.exchange/support/solutions/articles/80001147673,Extracting Tax P&L data from Delta Exchange India
80001132759,2,Taxation & Regulatory Charges,true,Tax & GST,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001132759,https://www.delta.exchange/support/solutions/articles/80001132759,Will I be charged GST on the fee paid?
80001132760,2,Taxation & Regulatory Charges,true,Tax & GST,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001132760,https://www.delta.exchange/support/solutions/articles/80001132760,Is there 1% TDS on trades that I make?
80001132761,2,Taxation & Regulatory Charges,true,Tax & GST,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001132761,https://www.delta.exchange/support/solutions/articles/80001132761,Is there 30% VDA tax applicable on trading profits?
80001132762,2,Taxation & Regulatory Charges,true,Tax & GST,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001132762,https://www.delta.exchange/support/solutions/articles/80001132762,Is loss offsetting available on profits that I make via trading Crypto Futures and Options contracts available on Delta Exchange India?
80001132768,2,Taxation & Regulatory Charges,true,Tax & GST,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001132768,https://www.delta.exchange/support/solutions/articles/80001132768,Can I carry forward the losses to next financial year?
80001177885,2,Trading & Order Management,true,Order Types Explained,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001177885,https://www.delta.exchange/support/solutions/articles/80001177885,Market Orders
80001177888,2,Trading & Order Management,true,Order Types Explained,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001177888,https://www.delta.exchange/support/solutions/articles/80001177888,Limit order
80001177889,2,Trading & Order Management,true,Order Types Explained,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001177889,https://www.delta.exchange/support/solutions/articles/80001177889,Time-In-Force Orders
80001177891,1,Trading & Order Management,true,Order Types Explained,1,,draft (Freshdesk status != 2),https://deltaexchange.freshdesk.com/support/solutions/articles/80001177891,https://www.delta.exchange/support/solutions/articles/80001177891,Post only order
80001177894,2,Trading & Order Management,true,Order Types Explained,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001177894,https://www.delta.exchange/support/solutions/articles/80001177894,Reduce-Only Orders
80001177896,2,Trading & Order Management,true,Order Types Explained,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001177896,https://www.delta.exchange/support/solutions/articles/80001177896,Stop market order
80001177897,2,Trading & Order Management,true,Order Types Explained,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001177897,https://www.delta.exchange/support/solutions/articles/80001177897,Stop limit order
80001177899,2,Trading & Order Management,true,Order Types Explained,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001177899,https://www.delta.exchange/support/solutions/articles/80001177899,Trailing-Stop Orders
80001177901,2,Trading & Order Management,true,Order Types Explained,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001177901,https://www.delta.exchange/support/solutions/articles/80001177901,What are Bracket Orders and how to use them?
80001177904,1,Trading & Order Management,true,Order Types Explained,1,,draft (Freshdesk status != 2),https://deltaexchange.freshdesk.com/support/solutions/articles/80001177904,https://www.delta.exchange/support/solutions/articles/80001177904,How to Become a Maker Using Limit Orders and Post-Only Mode?
80001199736,2,Trading & Order Management,true,Order Types Explained,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001199736,https://www.delta.exchange/support/solutions/articles/80001199736,What is Isolated Margin mode
80001199739,2,Trading & Order Management,true,Order Types Explained,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001199739,https://www.delta.exchange/support/solutions/articles/80001199739,Liquidation of Isolated Margin Positions
80001199744,2,Trading & Order Management,true,Order Types Explained,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001199744,https://www.delta.exchange/support/solutions/articles/80001199744,What is Cross Margin
80001199745,2,Trading & Order Management,true,Order Types Explained,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001199745,https://www.delta.exchange/support/solutions/articles/80001199745,Order Types
80001199749,2,Trading & Order Management,true,Order Types Explained,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001199749,https://www.delta.exchange/support/solutions/articles/80001199749,Basket Orders
80001199751,2,Trading & Order Management,true,Order Types Explained,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001199751,https://www.delta.exchange/support/solutions/articles/80001199751,Auto Deleveraging
80001199830,2,Trading & Order Management,true,Order Types Explained,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001199830,https://www.delta.exchange/support/solutions/articles/80001199830,What is Margin
80001199835,2,Trading & Order Management,true,Order Types Explained,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001199835,https://www.delta.exchange/support/solutions/articles/80001199835,Portfolio Margin
80001199746,2,Trading & Order Management,true,Order Types Explained,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001199746,https://www.delta.exchange/support/solutions/articles/80001199746,Trade Life Cycle
80001150348,2,Trading & Order Management,true,Statements & Reports,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001150348,https://www.delta.exchange/support/solutions/articles/80001150348,How to Download Asset History on Delta India: A step-by-step Guide
80001183756,2,Trading & Order Management,true,Funding,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001183756,https://www.delta.exchange/support/solutions/articles/80001183756,Funding Exchange Schedule for Perpetual Contracts
80001188998,2,Trading & Order Management,true,Demo Trading,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001188998,https://www.delta.exchange/support/solutions/articles/80001188998,Demo Trading on Delta Exchange India – A Complete Guide
80001196665,2,Trading & Order Management,true,Trading Tools,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001196665,https://www.delta.exchange/support/solutions/articles/80001196665,Price Alert Feature
80001196666,2,Trading & Order Management,true,Trading Tools,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001196666,https://www.delta.exchange/support/solutions/articles/80001196666,Strategy Builder
80001132907,2,Banking,true,Bank Account Setup,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001132907,https://www.delta.exchange/support/solutions/articles/80001132907,How to Add a Bank Account in Delta Exchange India
80001132406,2,Banking,true,Bank Account Setup,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001132406,https://www.delta.exchange/support/solutions/articles/80001132406,What documents do I need to add to a bank account?
80001132407,1,Banking,true,Bank Account Setup,1,,draft (Freshdesk status != 2),https://deltaexchange.freshdesk.com/support/solutions/articles/80001132407,https://www.delta.exchange/support/solutions/articles/80001132407,Why should I add my bank account to Delta Exchange India?
80001143163,1,Banking,true,Bank Account Setup,1,,draft (Freshdesk status != 2),https://deltaexchange.freshdesk.com/support/solutions/articles/80001143163,https://www.delta.exchange/support/solutions/articles/80001143163,Can I add more than one bank account?
80001200811,1,Banking,true,Bank Account Setup,1,,draft (Freshdesk status != 2),https://deltaexchange.freshdesk.com/support/solutions/articles/80001200811,https://www.delta.exchange/support/solutions/articles/80001200811,Can I add the same bank account again If I deleted it?
80001132911,2,Banking,true,Bank Account Verification,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001132911,https://www.delta.exchange/support/solutions/articles/80001132911,Time taken for Bank account to get whitelisted
80001137203,2,Banking,true,Bank Account Verification,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001137203,https://www.delta.exchange/support/solutions/articles/80001137203,Reasons for Bank Account Verification failure
80001140910,2,Banking,true,Bank Account Verification,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001140910,https://www.delta.exchange/support/solutions/articles/80001140910,OTP Issues During Bank Verification – Steps to Fix
80001178020,2,Banking,true,Bank Account Verification,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001178020,https://www.delta.exchange/support/solutions/articles/80001178020,What Do We Mean by Whitelisting of Bank Account?
80001178021,2,Banking,true,Bank Account Verification,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001178021,https://www.delta.exchange/support/solutions/articles/80001178021,My Bank Verification Failed Previously. What Should I Do Now?
80001141201,1,Banking,true,Managing Bank Accounts,1,,draft (Freshdesk status != 2),https://deltaexchange.freshdesk.com/support/solutions/articles/80001141201,https://www.delta.exchange/support/solutions/articles/80001141201,Banks Not Supported by Delta Exchange India
80001132403,2,Banking,true,Managing Bank Accounts,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001132403,https://www.delta.exchange/support/solutions/articles/80001132403,Changing or Deleting Your Existing Bank Account: Steps and Considerations
80001143383,2,Banking,true,Managing Bank Accounts,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001143383,https://www.delta.exchange/support/solutions/articles/80001143383,Can I delete my existing Bank account?
80001199750,2,"Perpetual, Options contract & Funding",true,Fair pricing,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001199750,https://www.delta.exchange/support/solutions/articles/80001199750,Fair Price Marking
80001199753,2,"Perpetual, Options contract & Funding",true,Fair pricing,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001199753,https://www.delta.exchange/support/solutions/articles/80001199753,Impact Price
80001199831,2,"Perpetual, Options contract & Funding",true,Fair pricing,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001199831,https://www.delta.exchange/support/solutions/articles/80001199831,Mark Price of Futures & Perpetual Contracts
80001199832,2,"Perpetual, Options contract & Funding",true,Fair pricing,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001199832,https://www.delta.exchange/support/solutions/articles/80001199832,Options Mark Price
80001199833,2,"Perpetual, Options contract & Funding",true,Fair pricing,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001199833,https://www.delta.exchange/support/solutions/articles/80001199833,Mark Rate of BitMex Funding Rate Swap
80001199834,2,"Perpetual, Options contract & Funding",true,Fair pricing,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001199834,https://www.delta.exchange/support/solutions/articles/80001199834,Fair Price Marking Leading into Settlement
80001177914,2,"Perpetual, Options contract & Funding",true,Option Guide,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001177914,https://www.delta.exchange/support/solutions/articles/80001177914,When do the contracts expire?
80001199569,2,"Perpetual, Options contract & Funding",true,Option Guide,1,true,,https://deltaexchange.freshdesk.com/support/solutions/articles/80001199569,https://www.delta.exchange/support/solutions/articles/80001199569,What is Options ?
